0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.21212121212121213,0.30303030303030304,1.0,0.0,0.1818181818181818,0.7407407407407406,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.85,0.0,0.0,0.6666666666666666,0.7999999999999999,0.8999999999999999,0.85,0.9347826086956521,0.9655172413793105,0.33333333333333337,0.4,0.2,0.35000000000000003,0.5,0.5172413793103449,0.09999999999999999,0.0,0.5,0.5,0.5,0.7142857142857143,0.8461538461538461,0.006802721088435375,0.5,0.5000000000000001,0.5,0.5714285714285714,0.6923076923076923,0.006802721088435375,0.8767123287671234,0.09859154929577464,0.825,0.0,0.841549295774648,0.9117647058823529,0.17948717948717952,0.9259538152610443,0.9435483870967742,0.47945205479452063,0.5070422535211268,0.5000000000000001,0.5000000000000001,0.48415492957746487,0.4411764705882354,0.5,0.39282128514056225,0.4800000000000001,1.0,0.7837837837837839
0.27272727272727276,0.15151515151515152,1.0,0.0,0.1818181818181818,0.03703703703703704,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.6250000000000001,0.037037037037037035,0.0,1.0,0.7999999999999999,0.7999999999999999,0.8,0.9130434782608696,0.9770114942528737,0.33333333333333337,0.6000000000000001,0.4999999999999999,0.7,0.7173913043478259,0.7586206896551724,0.3,0.0,0.5,0.5,0.5,0.7142857142857143,0.769230769230769,0.003401360544217687,0.5,1.0,0.75,0.7142857142857143,0.8461538461538461,0.003401360544217687,0.7945205479452054,0.1267605633802817,0.7999999999999999,0.03030303030303029,0.7447183098591549,0.7647058823529411,0.20512820512820515,0.6862449799196788,0.8790322580645161,0.6438356164383563,0.28169014084507044,0.6750000000000002,0.20588235294117646,0.581205985915493,0.5882352941176472,0.3421052631578947,0.47740963855421686,0.7040000000000001,1.0,0.6616907605279699
0.9696969696969697,0.7272727272727273,1.0,0.0,0.09090909090909088,0.18518518518518515,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.07499999999999998,0.18518518518518517,0.2,1.0,0.7999999999999999,0.6,0.75,0.7826086956521738,0.7931034482758621,1.0,1.0,0.5999999999999999,0.39999999999999997,0.32608695652173914,0.3563218390804598,0.44999999999999996,0.0,0.0,0.5,0.5,0.5714285714285714,0.6923076923076923,0.010204081632653062,0.5,1.0,0.75,0.7142857142857143,0.6923076923076923,0.003401360544217687,0.547945205479452,0.19718309859154928,0.44999999999999996,0.2424242424242424,0.397887323943662,0.6470588235294117,0.15384615384615388,0.5389056224899599,0.6935483870967742,0.2465753424657535,0.5070422535211268,0.3000000000000001,0.5000000000000001,0.2713468309859155,0.17647058823529416,0.5,0.15461847389558234,0.34400000000000003,1.0,0.6161219358893778
0.8484848484848485,0.6363636363636365,1.0,0.0,0.1818181818181818,0.1481481481481481,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.024999999999999994,0.11111111111111109,0.13333333333333336,0.6666666666666666,0.39999999999999997,0.4999999999999999,0.6,0.6956521739130435,0.67816091954023,1.0,0.6000000000000001,0.5999999999999999,0.65,0.6739130434782609,0.8390804597701148,0.0,0.14285714285714288,0.5,0.5,0.75,0.8571428571428572,0.8461538461538461,0.006802721088435375,0.5,1.0,0.5,0.7142857142857143,0.7692307692307693,0.006802721088435375,0.5068493150684932,0.3380281690140845,0.6249999999999999,0.21212121212121213,0.5382922535211268,0.3529411764705882,0.43589743589743596,0.28263052208835343,0.5887096774193549,0.5479452054794521,0.3098591549295775,0.5750000000000001,0.20588235294117646,0.5055017605633803,0.5000000000000001,0.39473684210526316,0.43448795180722893,0.632,1.0,0.5411690760527971
0.7878787878787878,0.5757575757575757,1.0,0.0,0.1818181818181818,0.1481481481481481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024999999999999994,0.0,0.3333333333333333,0.3333333333333333,0.39999999999999997,0.4999999999999999,0.35,0.5,0.4367816091954023,0.33333333333333337,0.6000000000000001,0.7999999999999998,0.85,0.8260869565217391,0.8160919540229886,0.0,0.14285714285714288,0.5,0.5,0.5,0.7142857142857143,0.769230769230769,0.006802721088435375,0.5,0.5000000000000001,0.5,0.5714285714285714,0.6153846153846154,0.006802721088435375,0.32876712328767127,0.5070422535211268,0.425,0.36363636363636365,0.3961267605633803,0.20588235294117646,0.6153846153846154,0.1676706827309237,0.38709677419354843,0.6301369863013699,0.18309859154929578,0.6000000000000002,0.1470588235294118,0.5294894366197183,0.6470588235294118,0.21052631578947367,0.5426706827309238,0.7520000000000001,1.0,0.37193588937774985
0.9090909090909091,0.030303030303030342,0.0,0.2,0.2727272727272727,0.6666666666666666,0.0,1.0,0.39999999999999997,0.125,0.028571428571428522,0.0,0.04,0.024999999999999994,0.0,0.0,0.6666666666666666,0.39999999999999997,0.4999999999999999,0.6,0.6956521739130435,0.632183908045977,0.33333333333333337,0.4,0.5999999999999999,0.6,0.6739130434782609,0.7126436781609196,0.049999999999999996,0.0,0.5,0.5,0.5,0.4285714285714285,0.6923076923076923,0.006802721088435375,0.5,0.5000000000000001,0.5,0.42857142857142855,0.6153846153846154,0.006802721088435375,0.6027397260273972,0.5352112676056339,0.7000000000000001,0.3939393939393939,0.6421654929577465,0.47058823529411764,0.6410256410256411,0.40838353413654627,0.5322580645161291,0.6575342465753425,0.4788732394366197,0.6500000000000001,0.4411764705882354,0.5928697183098592,0.6470588235294118,0.5,0.5632530120481929,0.6000000000000001,1.0,0.5347265870521685
0.7878787878787878,0.15151515151515152,1.0,0.0,0.1818181818181818,0.6296296296296295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.39999999999999997,0.39999999999999997,0.3999999999999999,0.6086956521739131,0.6551724137931034,0.33333333333333337,0.4,0.4999999999999999,0.35000000000000003,0.5217391304347826,0.49425287356321845,0.0,0.14285714285714288,0.0,0.5,0.24999999999999997,0.4285714285714285,0.6153846153846153,0.010204081632653062,0.5,1.0,0.75,0.7142857142857143,0.7692307692307693,0.006802721088435375,0.4931506849315068,0.4225352112676056,0.44999999999999996,0.4545454545454546,0.37522007042253525,0.5294117647058824,0.38461538461538464,0.46184738955823296,0.5322580645161291,0.4246575342465754,0.5070422535211268,0.55,0.3235294117647059,0.5037411971830986,0.2647058823529412,0.6578947368421053,0.24171686746987953,0.44800000000000006,1.0,0.545411690760528
0.45454545454545453,0.7272727272727273,1.0,0.0,0.09090909090909088,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.049999999999999996,0.037037037037037035,0.06666666666666667,0.6666666666666666,0.5999999999999999,0.4999999999999999,0.5,0.5217391304347826,0.49425287356321845,0.6666666666666667,0.8,0.7,0.7999999999999999,0.6086956521739131,0.6896551724137931,0.0,0.14285714285714288,0.5,1.0,0.75,0.7142857142857143,0.769230769230769,0.006802721088435375,0.5,0.5000000000000001,0.25,0.5714285714285714,0.6923076923076923,0.003401360544217687,0.3150684931506849,0.35211267605633806,0.325,0.2424242424242424,0.29885563380281693,0.29411764705882354,0.43589743589743596,0.2640562248995984,0.46774193548387105,0.38356164383561653,0.29577464788732394,0.4250000000000001,0.2647058823529412,0.35959507042253525,0.32352941176470595,0.3157894736842105,0.27158634538152615,0.544,1.0,0.47218730358265243
0.8181818181818182,0.06060606060606062,1.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.3333333333333333,0.5999999999999999,0.6,0.5,0.5217391304347826,0.5632183908045978,0.0,0.4,0.2,0.35000000000000003,0.4347826086956521,0.471264367816092,0.0,0.09523809523809523,0.5,0.5,0.5,0.7142857142857143,0.8461538461538461,0.006802721088435375,0.0,0.5000000000000001,0.25,0.42857142857142855,0.6923076923076923,0.01020408163265306,0.32876712328767127,0.3380281690140845,0.375,0.30303030303030304,0.3657570422535212,0.2647058823529412,0.35897435897435903,0.25627510040160645,0.4838709677419355,0.2465753424657535,0.4225352112676056,0.3000000000000001,0.47058823529411764,0.3171214788732395,0.17647058823529416,0.368421052631579,0.18599397590361447,0.392,1.0,0.5735386549340038
0.30303030303030304,0.06060606060606062,1.0,0.0,0.1818181818181818,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037037037037037035,0.06666666666666667,0.3333333333333333,0.19999999999999998,0.29999999999999993,0.3,0.34782608695652173,0.41379310344827586,0.6666666666666667,0.6000000000000001,0.7,0.6,0.6304347826086957,0.6666666666666666,0.0,0.047619047619047616,0.0,0.0,0.24999999999999997,0.4285714285714285,0.4615384615384615,0.013605442176870748,0.5,1.0,0.75,0.7142857142857143,0.6153846153846154,0.003401360544217687,0.273972602739726,0.5633802816901409,0.3,0.5454545454545454,0.269806338028169,0.23529411764705882,0.5641025641025642,0.20958835341365464,0.3225806451612904,0.5068493150684932,0.3380281690140845,0.4500000000000001,0.29411764705882354,0.4225352112676056,0.5588235294117648,0.368421052631579,0.49899598393574296,0.5920000000000001,1.0,0.3090823381521056
0.7272727272727273,0.2727272727272727,1.0,0.0,1.0,0.7037037037037036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.19999999999999996,0.30434782608695654,0.39080459770114945,0.33333333333333337,0.2,0.10000000000000003,0.05000000000000001,0.15217391304347824,0.19540229885057472,0.049999999999999996,0.0,0.0,0.5,0.5,0.7142857142857143,0.6923076923076923,0.010204081632653062,0.5,1.0,0.75,0.7142857142857143,0.7692307692307693,0.003401360544217687,0.041095890410958916,0.22535211267605637,0.04999999999999998,0.2424242424242424,0.04313380281690141,0.02941176470588235,0.20512820512820515,0.024096385542168648,0.3790322580645161,0.013698630136986308,0.2535211267605634,0.0,0.3235294117647059,0.0,0.02941176470588235,0.1842105263157895,0.021335341365461825,0.35200000000000004,1.0,0.4462602137020742
1.0,0.06060606060606062,1.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.11111111111111109,0.06666666666666667,0.6666666666666666,0.7999999999999999,0.6999999999999998,0.65,0.6521739130434783,0.689655172413793,1.0,0.6000000000000001,0.7,0.65,0.5869565217391304,0.5977011494252874,0.0,0.047619047619047616,0.5,0.5,0.75,0.5714285714285714,0.769230769230769,0.003401360544217687,0.5,1.0,0.75,0.7142857142857143,0.6923076923076923,0.003401360544217687,0.3150684931506849,0.2112676056338028,0.275,0.18181818181818182,0.26386443661971837,0.3529411764705882,0.23076923076923078,0.32479919678714864,0.5483870967741936,0.26027397260273977,0.2535211267605634,0.3750000000000001,0.17647058823529413,0.3604753521126761,0.11764705882352945,0.3157894736842105,0.10692771084337349,0.49600000000000005,1.0,0.5502828409805155
0.5757575757575758,0.5151515151515151,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.39999999999999997,0.29999999999999993,0.3,0.3913043478260869,0.5057471264367817,0.33333333333333337,0.4,0.39999999999999997,0.45,0.4782608695652174,0.6091954022988506,0.15,0.0,0.5,1.0,0.75,0.8571428571428572,0.6923076923076923,0.003401360544217687,0.5,0.5000000000000001,0.5,0.7142857142857143,0.6923076923076923,0.003401360544217687,0.12328767123287673,0.2676056338028169,0.17500000000000002,0.21212121212121213,0.15470950704225353,0.0588235294117647,0.3076923076923077,0.05020080321285139,0.403225806451613,0.15068493150684936,0.26760563380281693,0.15000000000000005,0.23529411764705882,0.12015845070422537,0.1470588235294118,0.2894736842105263,0.1197289156626506,0.42400000000000004,1.0,0.46433060967944695
0.3333333333333333,0.3939393939393939,1.0,0.0,0.2727272727272727,0.2962962962962962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.30434782608695654,0.41379310344827586,0.0,0.0,0.3,0.45,0.5869565217391304,0.6206896551724138,0.0,0.2380952380952381,0.0,0.5,0.5,0.5714285714285714,0.769230769230769,0.010204081632653062,0.5,1.0,0.75,0.8571428571428571,0.8461538461538461,0.003401360544217687,0.3698630136986301,0.7183098591549296,0.44999999999999996,0.6060606060606061,0.39920774647887325,0.2647058823529412,0.7948717948717949,0.23268072289156627,0.29032258064516137,0.5753424657534247,0.49295774647887325,0.6500000000000001,0.38235294117647056,0.5365316901408452,0.4705882352941177,0.5789473684210527,0.3795180722891567,0.544,1.0,0.47627278441231935
0.21212121212121213,0.8787878787878788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07407407407407407,0.13333333333333336,0.6666666666666666,0.5999999999999999,0.6,0.3,0.13043478260869562,0.06896551724137931,0.6666666666666667,0.6000000000000001,0.39999999999999997,0.20000000000000004,0.08695652173913042,0.045977011494252935,0.0,0.0,0.5,0.5,0.5,0.5714285714285714,0.6923076923076923,0.006802721088435375,0.5,0.5000000000000001,0.25,0.5714285714285714,0.6923076923076923,0.006802721088435375,0.08219178082191783,0.042253521126760576,0.04999999999999998,0.03030303030303029,0.04665492957746478,0.1176470588235294,0.051282051282051315,0.09939759036144578,0.5080645161290324,0.05479452054794523,0.07042253521126762,0.05000000000000003,0.08823529411764708,0.054577464788732426,0.058823529411764726,0.052631578947368446,0.06450803212851405,0.4800000000000001,1.0,0.4217473287240729
0.24242424242424246,0.6363636363636365,1.0,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037037037037037035,0.13333333333333336,0.6666666666666666,0.5999999999999999,0.6,0.6,0.47826086956521735,0.39080459770114945,0.6666666666666667,0.6000000000000001,0.4999999999999999,0.5,0.5,0.6551724137931034,0.0,0.2380952380952381,0.5,0.5,0.5,0.7142857142857143,0.6923076923076923,0.006802721088435375,0.5,1.0,0.75,0.7142857142857143,0.6923076923076923,0.003401360544217687,0.06849315068493153,0.05633802816901407,0.04999999999999998,0.0606060606060606,0.053257042253521125,0.08823529411764704,0.051282051282051315,0.0788152610441767,0.49193548387096775,0.05479452054794523,0.08450704225352114,0.05000000000000003,0.11764705882352944,0.054357394366197215,0.058823529411764726,0.052631578947368446,0.05998995983935743,0.4720000000000001,1.0,0.4292897548711503
0.48484848484848486,0.2727272727272727,1.0,0.0,0.2727272727272727,0.03703703703703704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11111111111111109,0.06666666666666667,0.6666666666666666,0.5999999999999999,0.39999999999999997,0.55,0.6521739130434783,0.7356321839080461,1.0,0.8,0.8999999999999999,0.75,0.8260869565217391,0.8160919540229886,0.0,0.19047619047619047,0.0,0.5,0.5,0.7142857142857143,0.6923076923076923,0.010204081632653062,0.5,0.5000000000000001,0.5,0.7142857142857143,0.6923076923076923,0.006802721088435375,0.684931506849315,0.3380281690140845,0.7000000000000001,0.2424242424242424,0.6060739436619718,0.6470588235294117,0.4102564102564103,0.5273594377510041,0.6935483870967742,0.7671232876712328,0.2535211267605634,0.6750000000000002,0.2647058823529412,0.5798855633802819,0.8529411764705882,0.23684210526315794,0.7060742971887551,0.792,1.0,0.4195474544311754
0.42424242424242425,0.5757575757575757,1.0,0.0,1.0,0.4074074074074074,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.049999999999999996,0.037037037037037035,0.06666666666666667,0.6666666666666666,0.5999999999999999,0.4999999999999999,0.3999999999999999,0.4565217391304348,0.6206896551724138,0.33333333333333337,0.4,0.5999999999999999,0.65,0.6739130434782609,0.6436781609195402,0.0,0.047619047619047616,0.5,0.5,0.5,0.7142857142857143,0.769230769230769,0.006802721088435375,0.5,1.0,0.75,0.8571428571428571,0.8461538461538461,0.006802721088435375,0.1506849315068493,0.19718309859154928,0.19999999999999998,0.2424242424242424,0.1850792253521127,0.08823529411764704,0.15384615384615388,0.07806224899598392,0.4596774193548388,0.23287671232876717,0.12676056338028172,0.32500000000000007,0.11764705882352944,0.30105633802816906,0.11764705882352945,0.13157894736842107,0.10542168674698794,0.5520000000000002,1.0,0.4949717159019485
0.15151515151515152,0.21212121212121213,1.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,1.0,0.0,0.19999999999999998,0.049999999999999996,0.33333333333333326,0.2,1.0,1.0,0.6999999999999998,0.55,0.6086956521739131,0.7011494252873564,1.0,1.0,0.8999999999999999,0.75,0.7608695652173914,0.6551724137931034,0.0,0.19047619047619047,0.5,0.5,0.5,0.7142857142857143,0.769230769230769,0.006802721088435375,0.5,0.5000000000000001,0.25,0.5714285714285714,0.6153846153846154,0.006802721088435375,0.2876712328767123,0.2535211267605634,0.25,0.2424242424242424,0.23921654929577468,0.32352941176470584,0.25641025641025644,0.3167670682730924,0.5080645161290324,0.35616438356164387,0.14084507042253522,0.35000000000000003,0.11764705882352944,0.36135563380281693,0.3529411764705883,0.15789473684210525,0.34613453815261047,0.6160000000000001,1.0,0.38293526084223767
0.3939393939393939,0.6363636363636365,1.0,0.0,0.09090909090909088,0.4074074074074074,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.049999999999999996,0.0,0.0,0.6666666666666666,0.5999999999999999,0.39999999999999997,0.45,0.4565217391304348,0.40229885057471265,0.6666666666666667,0.6000000000000001,0.7,0.65,0.5652173913043478,0.6091954022988506,0.0,0.19047619047619047,0.0,0.5,0.24999999999999997,0.5714285714285714,0.769230769230769,0.010204081632653062,0.5,0.5000000000000001,0.5,0.7142857142857143,0.6923076923076923,0.006802721088435375,0.2876712328767123,0.39436619718309857,0.3,0.3939393939393939,0.28477112676056343,0.2647058823529412,0.38461538461538464,0.23619477911646589,0.4274193548387097,0.32876712328767127,0.323943661971831,0.4250000000000001,0.23529411764705882,0.3912852112676057,0.2058823529411765,0.39473684210526316,0.17243975903614459,0.49600000000000005,1.0,0.5241986172218731
0.45454545454545453,0.3939393939393939,1.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.19999999999999998,0.35,0.3695652173913044,0.5057471264367817,0.6666666666666667,0.6000000000000001,0.5999999999999999,0.55,0.36956521739130427,0.3448275862068966,0.0,0.047619047619047616,0.0,0.5,0.5,0.5714285714285714,0.6153846153846153,0.010204081632653062,0.5,0.5000000000000001,0.5,0.42857142857142855,0.46153846153846156,0.006802721088435375,0.16438356164383564,0.30985915492957744,0.17500000000000002,0.36363636363636365,0.14656690140845072,0.14705882352941174,0.25641025641025644,0.12751004016064257,0.403225806451613,0.15068493150684936,0.3098591549295775,0.25000000000000006,0.2647058823529412,0.2275528169014085,0.02941176470588235,0.3421052631578947,0.026857429718875517,0.4000000000000001,1.0,0.5166561910747958
